Employee_ID,Employee_Name,Department,Job_Title,Warehouse_ID,Hire_Date,Salary
2716,Employee 02716,Operations,Analyst,128,2018-01-14,70687.16
2717,Employee 02717,Sales,Analyst,882,2019-09-25,104567.63
2718,Employee 02718,Finance,Executive,677,2023-11-07,171985.47
2719,Employee 02719,Operations,Manager,960,2019-08-07,140963.49
2720,Employee 02720,Warehouse,Manager,518,2023-09-08,108789.81
2721,Employee 02721,Sales,Executive,919,2023-05-31,41922.66
2722,Employee 02722,Finance,Manager,131,2015-07-27,144225.25
2723,Employee 02723,Warehouse,Associate,416,2019-03-20,104635.25
2724,Employee 02724,Procurement,Manager,482,2023-05-09,97491.2
2725,Employee 02725,Logistics,Executive,617,2023-12-18,118830.36
2726,Employee 02726,Operations,Analyst,432,2021-08-28,102696.15
2727,Employee 02727,Warehouse,Supervisor,25,2019-07-05,87245.05
2728,Employee 02728,Operations,Associate,622,2020-08-31,80299.14
2729,Employee 02729,Procurement,Associate,714,2021-01-22,62643.14
2730,Employee 02730,Sales,Executive,703,2023-09-20,94559.18
2731,Employee 02731,Operations,Coordinator,71,2015-12-21,98645.62
2732,Employee 02732,Operations,Executive,739,2017-06-11,128302.75
2733,Employee 02733,Procurement,Coordinator,600,2020-03-02,87539.43
2734,Employee 02734,Operations,Analyst,980,2024-02-06,158237.27
2735,Employee 02735,Warehouse,Associate,830,2022-02-11,134713.9
2736,Employee 02736,Finance,Coordinator,640,2021-02-18,158452.88
2737,Employee 02737,Procurement,Analyst,623,2015-03-04,26745.92
2738,Employee 02738,Operations,Supervisor,549,2018-06-04,137687.49
2739,Employee 02739,Procurement,Analyst,29,2015-10-05,131873.97
2740,Employee 02740,Procurement,Coordinator,43,2020-10-03,84961.85
2741,Employee 02741,Logistics,Supervisor,277,2017-01-06,50527.27
2742,Employee 02742,Operations,Analyst,107,2023-03-10,75425.33
2743,Employee 02743,Logistics ,Manager,317,2024-07-25,145275.95
2744,Employee 02744,Logistics,Coordinator,339,2019-07-19,158553.72
2745,Employee 02745,Operations,Coordinator,828,2016-07-23,34165.94
2746,Employee 02746,Finance,Analyst,367,2020-12-27,98363.56
2747,Employee 02747,Sales,Manager,425,2024-01-11,170008.85
2748,Employee 02748,Logistics,Executive,164,2019-04-15,46495.56
2749,Employee 02749,Finance,Coordinator,212,2022-11-28,26176.07
2750,Employee 02750,Procurement,Supervisor,828,2022-11-07,31595.27
2751,Employee 02751,Logistics,Analyst,113,2020-11-30,31571.6
2752,Employee 02752,Finance,Executive,974,2023-08-17,37727.35
2753,Employee 02753,Finance,Analyst,343,2022-01-20,76476.29
2754,Employee 02754,Operations,Manager,443,2018-08-31,81103.9
2755,Employee 02755,Logistics,Executive,792,2021-06-17,119313.47
2756,Employee 02756,Logistics,Associate,683,2018-04-25,149578.83
2757,Employee 02757,Logistics,Coordinator,304,2015-12-11,121071.62
2758,Employee 02758,Logistics,Coordinator,571,2020-08-05,47002.5
2759,Employee 02759,Warehouse,Associate,168,2022-11-01,23509.02
2760,Employee 02760,Logistics,Coordinator,216,2015-02-23,55429.46
2761,Employee 02761,Finance,Manager,292,2017-12-20,116480.21
2762,Employee 02762,Logistics,Analyst,945,2018-05-16,78380.73
2763,Employee 02763,Logistics,Executive,367,2022-02-24,134480.97
2764,Employee 02764,Finance,Analyst,99,2021-04-02,48714.39
2765,Employee 02765,Sales,Coordinator,730,2024-02-24,59603.82
2766,Employee 02766,Logistics,Supervisor,596,2020-01-30,146487.18
2767,Employee 02767,Logistics,Associate,59,2018-06-03,143925.99
2768,Employee 02768,Procurement,Associate,754,2018-11-01,74008.64
2769,Employee 02769,Logistics,Associate,896,2018-09-17,71765.03
2770,Employee 02770,Operations,Executive,575,2021-10-04,41304.92
2771,Employee 02771,Finance ,Executive,857,2015-04-30,22955.67
2772,Employee 02772,Sales,Executive,425,2017-05-22,150551.36
2773,Employee 02773,Procurement,Manager,356,2023-01-17,22587.56
2774,Employee 02774,Finance,Associate,793,2021-11-27,177440.8
2775,Employee 02775,Operations,Supervisor,557,2022-11-19,157078.52
2776,Employee 02776,Finance,Manager,613,2023-02-21,41986.21
2777,Employee 02777,Procurement,Manager,769,2024-02-07,109702.0
2778,Employee 02778,Operations,Supervisor,475,2019-07-30,100039.2
2779,Employee 02779,Operations,Coordinator,938,2019-11-05,70188.42
2780,Employee 02780,Sales,Manager,274,2021-01-12,23135.88
2781,Employee 02781,Procurement,Coordinator,496,2020-08-05,170755.78
2782,Employee 02782,Operations,Manager,985,2022-05-30,92930.58
2783,Employee 02783,Logistics,Supervisor,45,2016-07-06,99180.01
2784,Employee 02784,Operations,Coordinator,116,2022-02-26,54415.92
2785,Employee 02785,Logistics,Supervisor,947,2023-09-15,31743.37
2786,Employee 02786,Finance,Analyst,813,2019-09-20,77608.73
2787,Employee 02787,Warehouse,Manager,463,2022-11-23,167729.76
2788,Employee 02788,Sales,Executive,261,2016-06-23,86302.89
2789,Employee 02789,Logistics,Coordinator,800,2024-01-17,144965.71
2790,Employee 02790,Sales,Executive,415,2020-10-05,169245.13
2791,Employee 02791,Procurement,Manager,340,2017-09-26,60399.59
2792,Employee 02792,Logistics,Executive,933,2022-06-20,54763.7
2793,Employee 02793,Procurement,Analyst,87,2018-04-29,20596.59
2794,Employee 02794,Logistics,Coordinator,659,2022-04-21,132458.7
2795,Employee 02795,Procurement ,Executive,936,2015-05-26,132390.49
2796,Employee 02796,Sales,Manager,212,2023-05-17,89734.28
2797,Employee 02797,Logistics,Manager,757,2023-04-14,165377.08
2798,Employee 02798,Sales,Manager,53,2020-09-16,107427.95
2799,Employee 02799,Finance,Coordinator,75,2016-01-21,123479.13
2800,Employee 02800,Finance,Coordinator,169,2018-04-28,129706.83
2801,Employee 02801,Logistics,Manager,566,2022-12-22,24533.12
2802,Employee 02802,Operations,Executive,713,2019-09-02,172911.62
2803,Employee 02803,,Manager,89,2024-03-20,68790.49
2804,Employee 02804,Sales,Manager,351,2020-01-12,71113.16
2805,Employee 02805,operations,Supervisor,628,2020-01-06,44309.42
2806,Employee 02806,Procurement,Executive,379,2016-11-10,126789.09
2807,Employee 02807,Warehouse,Supervisor,592,2022-12-02,131256.72
2808,Employee 02808,Warehouse,Manager,533,2015-08-20,173660.68
2809,Employee 02809,Operations,Associate,887,2021-07-20,173028.89
2810,Employee 02810,Operations,Executive,229,2020-03-12,143073.56
2811,Employee 02811,Warehouse,Supervisor,275,2017-02-20,155861.2
2812,Employee 02812,Warehouse,Coordinator,382,2023-04-01,102557.88
2813,Employee 02813,Finance,Coordinator,261,2017-11-08,18691.41
2814,Employee 02814,Sales,Manager,645,2020-11-29,170364.57
2815,Employee 02815,Logistics,Supervisor,905,2016-10-25,163568.48
2816,Employee 02816,Finance,Coordinator,364,2022-03-17,122275.4
2817,Employee 02817,Sales,Executive,395,2015-09-16,33276.56
2818,Employee 02818,Operations,Coordinator,174,2021-06-06,70961.7
2819,Employee 02819,Logistics ,Executive,629,2018-11-18,153772.63
2820,Employee 02820,Procurement,Associate,776,2018-09-30,20768.25
2821,Employee 02821,Sales,Manager,95,2024-07-22,168455.91
2822,Employee 02822,Sales,Manager,393,2021-09-29,73136.26
2823,Employee 02823,sales,Analyst,971,2018-12-08,121122.03
2824,Employee 02824,Procurement,Supervisor,275,2021-11-17,80150.03
2825,Employee 02825,Warehouse,Supervisor,814,2020-07-07,169857.2
2826,Employee 02826,Procurement,Analyst,854,2022-01-20,51080.17
2827,Employee 02827,Finance,Coordinator,211,2017-10-16,111873.34
2828,Employee 02828,Sales,Executive,579,2021-02-21,68364.0
2829,Employee 02829,Logistics,Coordinator,987,2022-04-01,99874.15
2830,Employee 02830,Finance,Associate,269,2015-12-22,109632.26
2831,Employee 02831,Procurement,Analyst,107,2022-03-23,39514.59
2832,Employee 02832,,Associate,419,2022-02-06,93562.98
2833,Employee 02833,Logistics,Supervisor,158,2020-03-12,120757.07
2834,Employee 02834,Finance,Associate,442,2021-12-11,166427.11
2835,Employee 02835,Finance,Analyst,4,2021-12-12,45561.78
2836,Employee 02836,Logistics,Executive,393,2015-07-28,87082.73
2837,Employee 02837,Warehouse,Executive,827,2021-06-29,27892.59
2838,Employee 02838,Finance,Analyst,123,2020-07-17,127276.84
2839,Employee 02839,Operations,Manager,420,2023-06-24,139639.8
2840,Employee 02840,Logistics,Supervisor,50,2020-05-20,53571.92
2841,Employee 02841,Sales,Coordinator,264,2022-10-05,143797.47
2842,Employee 02842,Warehouse,Analyst,63,2023-11-05,127029.46
2843,Employee 02843,Operations,Manager,853,2020-09-01,74259.12
2844,Employee 02844,Operations,Coordinator,470,2016-05-05,138724.62
2845,Employee 02845,Finance,Coordinator,365,2017-04-29,69366.29
2846,Employee 02846,Procurement,Supervisor,111,2017-04-03,29456.28
2847,Employee 02847,Sales,Associate,590,2018-06-19,58709.1
2848,Employee 02848,Sales,Associate,656,2017-01-29,49118.93
2849,Employee 02849,Finance,Manager,674,2021-03-09,176670.23
2850,Employee 02850,Sales,Executive,701,2023-04-17,62323.53
2851,Employee 02851,Logistics,Supervisor,540,2021-09-10,27251.07
2852,Employee 02852,Logistics,Manager,790,2024-06-11,53647.33
2853,Employee 02853,Finance,Analyst,688,2019-04-20,107444.52
2854,Employee 02854,Warehouse,Supervisor,475,2020-10-23,111807.47
2855,Employee 02855,Operations ,Executive,993,2022-08-05,145088.67
2856,Employee 02856,Warehouse,Analyst,471,2018-05-03,-10000.0
2857,Employee 02857,Finance,Associate,763,2020-06-08,102419.51
2858,Employee 02858,Logistics,Supervisor,470,2018-04-21,177647.73
2859,Employee 02859,Finance,Executive,92,2024-04-27,29171.05
2860,Employee 02860,Sales,Executive,13,2017-10-12,54616.41
2861,Employee 02861,Operations,Analyst,645,2021-04-26,98373.87
2862,Employee 02862,Procurement,Supervisor,639,2017-09-10,68430.14
2863,Employee 02863,Logistics,Coordinator,725,2020-07-27,27994.79
2864,Employee 02864,Operations,Analyst,814,2018-08-18,139639.64
2865,Employee 02865,Sales,Analyst,61,2015-06-30,149796.25
2866,Employee 02866,Sales ,Coordinator,504,2018-08-15,75115.08
2867,Employee 02867,Procurement,Coordinator,775,2017-12-05,166718.69
2868,Employee 02868,Logistics,Analyst,42,2019-04-18,123518.14
2869,Employee 02869,Warehouse,Supervisor,193,2020-12-24,169024.66
2870,Employee 02870,Logistics,Manager,995,2019-07-25,87491.79
2871,Employee 02871,Logistics,Executive,506,2016-05-27,86022.0
2872,Employee 02872,Procurement,Associate,300,2022-02-17,81591.92
2873,Employee 02873,Sales,Analyst,383,2018-05-13,33225.84
2874,Employee 02874,Logistics,Executive,721,2020-04-24,123206.43
2875,Employee 02875,Logistics,Manager,260,2021-02-06,49612.45
2876,Employee 02876,Operations,Supervisor,11,2015-04-16,109343.42
2877,Employee 02877,Procurement,Associate,313,2016-02-18,83547.23
2878,Employee 02878,Logistics ,Coordinator,894,2020-01-11,57787.54
2879,Employee 02879,Warehouse,Executive,919,2017-10-22,119108.98
2880,Employee 02880,Procurement,Analyst,548,2020-10-17,43907.73
2881,Employee 02881,Warehouse,Associate,963,2019-04-14,153134.03
2882,Employee 02882,Procurement,Associate,235,2022-12-01,81504.3
2883,Employee 02883,Operations,Manager,997,2022-04-01,100998.4
2884,Employee 02884,Sales,Executive,284,2022-04-21,175655.97
2885,Employee 02885,Sales,Manager,536,2017-06-06,133764.98
2886,Employee 02886,Operations,Supervisor,587,2023-07-12,99142.87
2887,Employee 02887,Finance,Analyst,137,2015-10-17,-10000.0
2888,Employee 02888,Operations,Associate,872,2022-01-12,45971.68
2889,Employee 02889,,Associate,172,2016-11-21,170497.53
2890,Employee 02890,Finance,Executive,808,2020-09-24,155417.76
2891,Employee 02891,Warehouse,Manager,918,2021-12-29,75016.3
2892,Employee 02892,Procurement,Analyst,547,2015-05-20,174793.81
2893,Employee 02893,Logistics,Supervisor,262,2021-10-12,70280.9
2894,Employee 02894,Sales,Manager,47,2021-06-14,20604.16
2895,Employee 02895,Warehouse,Supervisor,863,2022-05-15,46175.84
2896,Employee 02896,Finance,Supervisor,596,2022-04-10,95786.18
2897,Employee 02897,Procurement,Manager,978,2017-06-08,0.0
2898,Employee 02898,Operations,Associate,347,2017-12-18,169101.45
2899,Employee 02899,Finance,Associate,521,2021-05-27,98724.92
2900,Employee 02900,Operations,Coordinator,724,2018-05-16,62017.49
2901,Employee 02901,Warehouse,Supervisor,536,2015-08-05,24398.21
2902,Employee 02902,Operations,Manager,198,2024-06-07,178822.82
2903,Employee 02903,Logistics,Supervisor,80,2020-12-07,164805.97
2904,Employee 02904,Operations,Manager,668,2020-01-28,113491.73
2905,Employee 02905,Sales ,Analyst,501,2019-11-28,116046.07
2906,Employee 02906,Sales,Associate,919,2023-07-17,122427.28
2907,Employee 02907,Warehouse,Analyst,842,2016-06-15,84214.34
2908,Employee 02908,Operations,Analyst,504,2021-10-13,77506.62
2909,Employee 02909,Logistics,Associate,374,2017-03-17,133936.69
2910,Employee 02910,Procurement,Coordinator,127,2017-06-20,35328.33
2911,Employee 02911,Logistics,Manager,134,2016-06-13,56840.98
2912,Employee 02912,finance,Manager,390,2019-06-11,65887.17
2913,Employee 02913,Sales,Coordinator,412,2017-02-12,139006.25
2914,Employee 02914,Logistics,Supervisor,738,2022-03-04,118585.7
2915,Employee 02915,Operations,Manager,320,2021-01-18,131289.83
2916,Employee 02916,Warehouse,Coordinator,379,2015-10-31,0.0
2917,Employee 02917,Sales,Analyst,556,2022-05-21,107122.78
2918,Employee 02918,Warehouse,Executive,48,2017-06-17,175934.96
2919,Employee 02919,Finance,Coordinator,527,2019-02-04,91917.74
2920,Employee 02920,Logistics,Associate,567,2017-06-21,74762.14
2921,Employee 02921,Logistics,Supervisor,607,2019-07-09,132395.1
2922,Employee 02922,Warehouse,Manager,443,2023-06-06,67584.66
2923,Employee 02923,Warehouse,Analyst,328,2019-09-02,104427.57
2924,Employee 02924,Warehouse,Analyst,766,2019-07-24,86804.09
2925,Employee 02925,Logistics,Associate,597,2016-06-16,68692.33
2926,Employee 02926,Finance,Executive,772,2021-01-06,38156.15
2927,Employee 02927,Sales,Executive,196,2023-03-13,145217.62
2928,Employee 02928,Procurement,Manager,179,2021-02-27,53572.58
2929,Employee 02929,Procurement,Executive,414,2020-02-05,38862.91
2930,Employee 02930,Operations,Manager,635,2018-06-29,125547.07
2931,Employee 02931,Operations,Manager,440,2022-07-19,164038.68
2932,Employee 02932,Logistics,Associate,61,2021-04-05,22864.52
2933,Employee 02933,Logistics,Associate,912,2019-06-24,95277.21
2934,Employee 02934,Sales,Analyst,400,2017-04-17,50699.84
2935,Employee 02935,Warehouse,Executive,968,2019-08-18,121516.77
2936,Employee 02936,Sales,Associate,615,2022-11-08,88909.38
2937,Employee 02937,Logistics,Coordinator,847,2020-03-26,148619.61
2938,Employee 02938,Sales,Analyst,280,2021-04-17,92647.89
2939,Employee 02939,Warehouse,Analyst,517,2023-08-11,68301.18
2940,Employee 02940,Procurement,Manager,407,2020-12-11,66626.66
2941,Employee 02941,Logistics,Analyst,8,2017-02-18,148500.12
2942,Employee 02942,Sales,Manager,450,2018-12-27,167649.14
2943,Employee 02943,Logistics,Supervisor,753,2020-08-05,157142.07
2944,Employee 02944,finance,Associate,764,2018-03-27,133607.05
2945,Employee 02945,Warehouse,Analyst,323,2017-01-03,131049.28
2946,Employee 02946,Operations,Manager,483,2015-03-26,132318.38
2947,Employee 02947,Sales,Executive,830,2016-05-28,157016.74
2948,Employee 02948,Warehouse,Analyst,391,2020-05-29,170567.83
2949,Employee 02949,Finance,Manager,148,2021-12-09,131457.51
2950,Employee 02950,Finance,Coordinator,563,2022-05-24,52364.73
2951,Employee 02951,Logistics,Executive,115,2015-10-31,164995.81
2952,Employee 02952,Warehouse,Coordinator,239,2019-05-21,127666.86
2953,Employee 02953,Procurement,Analyst,878,2018-05-07,118711.37
2954,Employee 02954,Procurement,Manager,196,2019-06-10,69672.66
2955,Employee 02955,Procurement,Analyst,98,2018-10-25,132639.72
2956,Employee 02956,Logistics,Analyst,195,2015-11-04,73585.79
2957,Employee 02957,Sales,Manager,894,2020-02-24,176962.47
2958,Employee 02958,Logistics,Executive,612,2016-02-09,164360.84
2959,Employee 02959,Logistics,Analyst,329,2021-07-27,139725.22
2960,Employee 02960,Warehouse,Supervisor,97,2016-12-26,93606.72
2961,Employee 02961,Finance,Executive,931,2022-06-12,52011.1
2962,Employee 02962,Sales,Supervisor,871,2016-11-07,137245.84
2963,Employee 02963,Sales,Analyst,21,2022-04-22,71717.48
2964,Employee 02964,Procurement,Supervisor,138,2022-05-11,104963.81
2965,Employee 02965,Warehouse,Supervisor,952,2015-10-21,116907.05
2966,Employee 02966,Logistics,Associate,778,2021-01-19,157274.19
2967,Employee 02967,Sales,Manager,224,2021-06-19,69643.11
2968,Employee 02968,Procurement,Analyst,890,2018-02-13,170365.67
2969,Employee 02969,Warehouse,Associate,406,2021-10-19,0.0
2970,Employee 02970,Procurement,Supervisor,732,2016-01-16,-10000.0
2971,Employee 02971,Finance,Associate,405,2015-09-28,100761.49
2972,Employee 02972,Sales,Associate,545,2023-02-07,26951.44
2973,Employee 02973,Finance,Coordinator,392,2016-06-10,89063.9
2974,Employee 02974,Finance,Analyst,412,2015-06-30,123501.79
2975,Employee 02975,Operations,Manager,118,2017-04-30,166208.99
2976,Employee 02976,Logistics,Analyst,184,2021-08-04,108549.74
2977,Employee 02977,Sales,Executive,918,2016-07-14,112391.48
2978,Employee 02978,Warehouse,Analyst,513,2018-06-28,58456.14
2979,Employee 02979,Operations,Associate,863,2019-01-15,155032.53
2980,Employee 02980,Sales ,Executive,492,2022-05-03,95141.77
2981,Employee 02981,Finance,Analyst,353,2019-10-31,170176.11
2982,Employee 02982,Warehouse,Executive,336,2022-09-03,83207.82
2983,Employee 02983,Finance,Coordinator,514,2020-02-29,118036.88
2984,Employee 02984,Operations,Manager,744,2019-08-08,167173.81
2985,Employee 02985,Procurement,Analyst,118,2015-12-27,158646.07
2986,Employee 02986,Sales,Supervisor,366,2019-08-03,161708.39
2987,Employee 02987,logistics ,Coordinator,296,2022-03-11,94671.63
2988,Employee 02988,Finance,Coordinator,915,2017-02-18,124925.35
2989,Employee 02989,Warehouse,Coordinator,483,2021-10-14,60674.49
2990,Employee 02990,Logistics,Supervisor,827,2022-01-28,122143.6
2991,Employee 02991,Operations,Executive,57,2017-03-25,36251.0
2992,Employee 02992,Sales,Executive,281,2020-11-14,43880.72
2993,Employee 02993,Finance,Supervisor,570,2020-03-21,119340.87
2994,Employee 02994,Sales,Coordinator,585,2016-11-16,49837.54
2995,Employee 02995,Logistics,Supervisor,720,2017-04-01,63851.49
2996,Employee 02996,Sales,Associate,47,2020-01-05,154986.04
2997,Employee 02997,Sales,Executive,148,2021-05-01,167837.93
2998,Employee 02998,Sales,Manager,677,2019-03-19,170100.08
2999,Employee 02999,Warehouse,Associate,185,2022-03-13,22238.6
3000,Employee 03000,Operations,Associate,360,2022-10-07,162912.66
3001,Employee 03001,Finance,Executive,257,2020-12-25,61670.03
3002,Employee 03002,Logistics,Associate,627,2015-08-26,24761.43
3003,Employee 03003,Sales,Associate,894,2017-04-24,89315.73
3004,Employee 03004,Finance,Supervisor,893,2024-01-21,73961.25
3005,Employee 03005,Logistics,Coordinator,205,2020-03-03,72521.46
3006,Employee 03006,Logistics,Supervisor,261,2017-07-14,82913.22
3007,Employee 03007,Operations,Associate,507,2023-08-03,113260.57
3008,Employee 03008,Sales,Executive,319,2021-11-04,85183.45
3009,Employee 03009,Operations,Supervisor,286,2022-11-21,127612.49
